no,name,name_raw,price_jpy,price_raw,tax_note,status,url,post_id,post_title,post_date,item_index,items_in_post,name_context
1324,シャピュイ ブランドブラン 1.5L,シャピュイ　ブランドブラン　１．５Ｌ,7600,"￥７,６００（税別）",税抜,,http://charme-du-vin.com/2017/10/9283/,9283,シャピュイ　トラディション　１．５Ｌ　/  シャピュイ　ブランドブラン　１．５Ｌ,2017-10-11,2,2,
1325,アンドレクルエ グランレゼルヴ 1.5L,アンドレクルエ　グランレゼルヴ　１．５Ｌ,9600,"￥９,６００（税別）",税抜,,http://charme-du-vin.com/2017/10/9280/,9280,アンドレクルエ　グランレゼルヴ　１．５Ｌ,2017-10-11,1,1,
1326,ボランジェ ロゼ 2006,ボランジェ　ロゼ　２００６,11500,"￥１１,５００（税別）",税抜,,http://charme-du-vin.com/2017/10/9115/,9115,ボランジェ　ロゼ　２００６,2017-10-03,1,1,
1327,ニコラフィアット グランドレゼルヴ 750ml,ニコラフィアット　グランドレゼルヴ　７５０ｍｌ,2900,"￥２,９００（税別）",税抜,,http://charme-du-vin.com/2017/10/9111/,9111,ニコラフィアット　グランドレゼルヴ　７５０ｍｌ,2017-10-03,1,1,
1328,ジャックセロス エクスキューズ,ジャックセロス　エクスキューズ,29800,"￥２９,８００（税別）",税抜,,http://charme-du-vin.com/2017/09/9055/,9055,ジャックセロス　エクスキューズ,2017-09-25,1,1,
1329,サヴァール ラコンプリー 1ERクリュ VVブリュット,サヴァール　ラコンプリー　１ＥＲクリュ　ＶＶブリュット,6500,"￥６,５００（税別）",税抜,,http://charme-du-vin.com/2017/09/9052/,9052,サヴァール　ラコンプリー　１ＥＲクリュ　ＶＶブリュット /ルーヴェルチュール　１ＥＲクリュ,2017-09-25,1,2,
1330,サヴァール ルーヴェルチュール 1ERクリュ,サヴァール　ルーヴェルチュール　１ＥＲクリュ,5200,"￥５,２００（税別）",税抜,,http://charme-du-vin.com/2017/09/9052/,9052,サヴァール　ラコンプリー　１ＥＲクリュ　ＶＶブリュット /ルーヴェルチュール　１ＥＲクリュ,2017-09-25,2,2,
1331,ヴィルマール グラン セリエドール 11,ヴィルマール　グラン　セリエドール　１１,8000,"￥８,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/9049/,9049,ヴィルマール　グラン　セリエドール　１１,2017-09-25,1,1,
1332,サロン 06,サロン　０６,60000,"￥６０,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/9028/,9028,サロン　０６,2017-09-22,1,1,
1333,テタンジェ ノックターン セック,テタンジェ　ノックターン　セック,6000,"￥６,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/8976/,8976,テタンジェ　ノックターン　セック,2017-09-20,1,1,
1334,テタンジェ コントドシャンパーニュ 06,テタンジェ　コントドシャンパーニュ　０６,14000,"￥１４,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/8973/,8973,テタンジェ　コントドシャンパーニュ　０６,2017-09-20,1,1,
1335,アルマンドブリニャック ロゼ,アルマンドブリニャック　ロゼ,43000,"￥４３,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/8970/,8970,アルマンドブリニャック　ロゼ,2017-09-20,1,1,
1336,アンリジロー エスプリ ナチュール,アンリジロー　エスプリ　ナチュール,4400,"￥４,４００（税別）",税抜,,http://charme-du-vin.com/2017/09/8942/,8942,アンリジロー　エスプリ　ナチュール,2017-09-15,1,1,
1337,アンリジロー オマージュドフランソワエマール ブリュット,アンリジロー　オマージュドフランソワエマール　ブリュット,5000,"￥５,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/8939/,8939,アンリジロー　オマージュドフランソワエマール　ブリュット,2017-09-15,1,1,
1338,アンリジロー コードノワール ブリュット,アンリジロー　コードノワール　ブリュット,10000,"￥１０,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/8936/,8936,アンリジロー　コードノワール　ブリュット,2017-09-15,1,1,
1339,アンリジロー フット デ シェーン MV10,アンリジロー　フット　デ　シェーン　ＭＶ１０,13000,"￥１３,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/8933/,8933,アンリジロー　フット　デ　シェーン　ＭＶ１０,2017-09-15,1,1,
1340,アンリドヴォージャンシー キュヴェデザムルー ブランドブラン 1.5L,アンリドヴォージャンシー　キュヴェデザムルー　ブランドブラン　１．５Ｌ,11000,"￥１１,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/8915/,8915,アンリドヴォージャンシー　キュヴェデザムルー　ブランドブラン　１．５Ｌ,2017-09-13,1,1,
1341,ローズドジャンヌ ラプレスレ ブランドノワール 11,ローズドジャンヌ　ラプレスレ　ブランドノワール　１１,18000,"￥１８,０００（税別）",税抜,,http://charme-du-vin.com/2017/09/8887/,8887,ローズドジャンヌ　ラプレスレ　ブランドノワール　１１ / レウルシュレ　ブランドノワール　１２,2017-09-11,1,2,
1342,ローズドジャンヌ レウルシュレ ブランドノワール 12,ローズドジャンヌ　レウルシュレ　ブランドノワール　１２,17500,"￥１７,５００（税別）",税抜,,http://charme-du-vin.com/2017/09/8887/,8887,ローズドジャンヌ　ラプレスレ　ブランドノワール　１１ / レウルシュレ　ブランドノワール　１２,2017-09-11,2,2,
1343,ニコラフィアット ブリュットレゼルヴ 375ml,ニコラフィアット　ブリュットレゼルヴ　３７５ｍｌ,2100,"￥２,１００（税別）",税抜,,http://charme-du-vin.com/2017/09/8852/,8852,ニコラフィアット　ブリュットレゼルヴ　３７５ｍｌ,2017-09-08,1,1,
1344,フランソワベデル コム オートルフォア エキストラブリュット,フランソワベデル　コム　オートルフォア　エキストラブリュット,9700,"￥９,７００（税別）",税抜,,http://charme-du-vin.com/2017/09/8782/,8782,フランソワベデル　コム　オートルフォア　エキストラブリュット,2017-09-05,1,1,
1345,フランソワベデル キュヴェ ラムドラテール 02,フランソワベデル　キュヴェ　ラムドラテール　０２,7400,"￥７,４００（税別）",税抜,,http://charme-du-vin.com/2017/09/8779/,8779,フランソワベデル　キュヴェ　ラムドラテール　０２,2017-09-05,1,1,
1346,ニコラフィアット ブランドブラン 06,ニコラフィアット　ブランドブラン　０６,3900,"￥３,９００（税別）",税抜,,http://charme-du-vin.com/2017/09/8776/,8776,ニコラフィアット　ブランドブラン　０６,2017-09-05,1,1,
1347,ニコラフィアット ミレジム 09,ニコラフィアット　ミレジム　０９,4500,"￥４,５００（税別）",税抜,,http://charme-du-vin.com/2017/09/8773/,8773,ニコラフィアット　ミレジム　０９,2017-09-05,1,1,
1348,ボランジェ ラコートオーザンファン コトーシャンプノワ 13,ボランジェ　ラコートオーザンファン　コトーシャンプノワ　１３,12500,"￥１２,５００（税別）",税抜,,http://charme-du-vin.com/2017/08/8661/,8661,ボランジェ　ラコートオーザンファン　コトーシャンプノワ　１３,2017-08-24,1,1,
1349,ボランジェ ヴィエイユ ヴィーニュ フランセーズ 2006,ボランジェ　ヴィエイユ　ヴィーニュ　フランセーズ　２００６,83000,"￥８３,０００（税別）",税抜,,http://charme-du-vin.com/2017/08/8658/,8658,ボランジェ　ヴィエイユ　ヴィーニュ　フランセーズ　２００６,2017-08-24,1,1,
1350,アルマンドブリニャック ブランドブラン シルバー,アルマンドブリニャック　ブランドブラン　シルバー,80000,"￥８０,０００（税別）",税抜,,http://charme-du-vin.com/2017/08/8637/,8637,アルマンドブリニャック　ブランドブラン　シルバー,2017-08-22,1,1,
1351,アヤラ ブリュットナチュール,アヤラ　ブリュットナチュール,4200,"￥４,２００（税別）",税抜,,http://charme-du-vin.com/2017/08/8613/,8613,アヤラ　ブリュットナチュール,2017-08-21,1,1,
1352,ジャニソン ブランドブラン,ジャニソン　ブランドブラン,3950,"￥３,９５０（税別）",税抜,,http://charme-du-vin.com/2017/08/8610/,8610,ジャニソン　ブランドブラン,2017-08-21,1,1,
1353,ギーチボー ブリュットナチューレ グランクリュ 750ml,ギーチボー　ブリュットナチューレ　グランクリュ　７５０ｍｌ,3300,"￥３,３００（税別）",税抜,,http://charme-du-vin.com/2017/08/8607/,8607,ギーチボー　ブリュットナチューレ　グランクリュ,2017-08-21,1,1,
1354,アグラパール ヴェニュス 10,アグラパール　ヴェニュス　１０,15000,"￥１５,０００（税別）",税抜,,http://charme-du-vin.com/2017/08/8604/,8604,アグラパール　ヴェニュス　１０,2017-08-21,1,1,
1355,デュヴァルルロワ フルールドシャンパーニュ,デュヴァルルロワ　フルールドシャンパーニュ,4700,"￥４,７００（税別）",税抜,,http://charme-du-vin.com/2017/08/8601/,8601,デュヴァルルロワ　フルールドシャンパーニュ,2017-08-18,1,1,
1356,ジャックラセーヌ ルコテ エクストラブリュット ブランドブラン,ジャックラセーヌ　ルコテ　エクストラブリュット　ブランドブラン,7600,"￥７,６００（税別）",税抜,,http://charme-du-vin.com/2017/08/8598/,8598,ジャックラセーヌ　ルコテ　エクストラブリュット　ブランドブラン,2017-08-18,1,1,
1357,マリークルタン レゾナンス エキストラブリュット,マリークルタン　レゾナンス　エキストラブリュット,5600,"￥５,６００（税別）",税抜,,http://charme-du-vin.com/2017/08/8595/,8595,マリークルタン　レゾナンス　エキストラブリュット,2017-08-18,1,1,
1358,ドゥーツ ウィリアム ドゥーツ 02,ドゥーツ　ウィリアム　ドゥーツ　０２,13000,"￥１３,０００（税別）",税抜,,http://charme-du-vin.com/2017/08/8592/,8592,ドゥーツ　ウィリアム　ドゥーツ　０２,2017-08-18,1,1,
1359,アンリグートルブ キュヴェトラディション ブリュット 750ml,アンリグートルブ　キュヴェトラディション　ブリュット　７５０ｍｌ,3200,"￥３,２００（税別）",税抜,,http://charme-du-vin.com/2017/08/8523/,8523,アンリグートルブ　キュヴェトラディション　ブリュット,2017-08-07,1,1,
1360,ポルヴェールジャック ブリュット,ポルヴェールジャック　ブリュット,2200,"￥２,２００（税別）",税抜,,http://charme-du-vin.com/2017/07/8401/,8401,ポルヴェールジャック　ブリュット,2017-07-27,1,1,
1361,ジャックセロス レキャレル ブランドブラン,ジャックセロス　レキャレル　ブランドブラン,44000,"￥４４,０００（税別）",税抜,,http://charme-du-vin.com/2017/07/8347/,8347,ジャックセロス　レキャレル　ブランドブラン / ジャックセロス　ラコートファロン　ブランドノワール,2017-07-24,1,2,
1362,ジャックセロス ラコートファロン ブランドノワール,ジャックセロス　ラコートファロン　ブランドノワール,39800,"￥３９,８００（税別）",税抜,,http://charme-du-vin.com/2017/07/8347/,8347,ジャックセロス　レキャレル　ブランドブラン / ジャックセロス　ラコートファロン　ブランドノワール,2017-07-24,2,2,
1363,ジャニソンバラドン ヴァンドヴィーユ ブリュット 1.5L,ジャニソンバラドン　ヴァンドヴィーユ　ブリュット　１．５Ｌ,11000,"￥１１,０００（税別）",税抜,,http://charme-du-vin.com/2017/07/8307/,8307,ジャニソンバラドン　ヴァンドヴィーユ　ブリュット　１．５Ｌ,2017-07-14,1,1,
1364,サロン 06,サロン　０６,60000,"￥６０,０００（税別）",税抜,,http://charme-du-vin.com/2017/07/8260/,8260,サロン　０６,2017-07-13,1,1,
1365,アンドレクルエ ミレジム 02,アンドレクルエ　ミレジム　０２,7600,"￥７,６００（税別）",税抜,,http://charme-du-vin.com/2017/07/8235/,8235,アンドレクルエ　ミレジム　０２,2017-07-10,1,1,
1366,ローランペリエ ブリュット,ローランペリエ　ブリュット,3800,"￥３,８００（税別）",税抜,,http://charme-du-vin.com/2017/07/8187/,8187,ローランペリエ　ブリュット,2017-07-07,1,1,
